chrNum	start	end	strand	circID	genomic.length	samples	gene.symbol	study.group.number
chr4	152069073	152070713	-	hsa_circ_00879	1640	H9 hESCs,oligodendroma	SH3D19	2
chr4	153332454	153333681	-	hsa_circ_0001451	1227	cd_19, Hs68_RNase, Hs68_control, K562, Huvec, Hmec, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549, Nhek, Sknshra	FBXW7	3
chr4	154191486	154197282	+	hsa_circ_13978	5796	normal brain tissue,glioblastoma,oligodendroma,Hs68	TRIM2	2
chr4	154191486	154217188	+	hsa_circ_12917	25702	normal brain tissue,glioblastoma,oligodendroma,Hs68	TRIM2	2
chr4	154214133	154217188	+	hsa_circ_26357	3055	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	TRIM2	3
chr4	154236636	154237151	+	hsa_circ_09064	515	H9 hESCs,oligodendroma	TRIM2	2
chr4	154315413	154318485	+	hsa_circ_30713	3072	H9 hESCs,Hs68,leukemia	MND1	3
chr4	159747067	159756628	+	hsa_circ_16693	9561	H9 hESCs,normal brain tissue,glioblastoma,Hs68,leukemia	FNIP2	4
chr4	159789253	159791621	+	hsa_circ_17668	2368	H9 hESCs,normal brain tissue,oligodendroma	FNIP2	2
chr4	166141085	166150065	+	hsa_circ_0005669	8980	Hs68_RNase, Hs68_control, K562, Hepg2, Ag04450, Sknshra	KLHL2	2
chr4	166141085	166160051	+	hsa_circ_17152	18966	H9 hESCs,normal brain tissue	KLHL2	2
chr4	166141085	166184511	+	hsa_circ_31583	43426	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	KLHL2	2
chr4	169141805	169158946	-	hsa_circ_31082	17141	glioblastoma,Hs68	DDX60	2
chr4	169157402	169158946	-	hsa_circ_02471	1544	H9 hESCs,glioblastoma,Hs68	DDX60	3
chr4	169812072	169825057	+	hsa_circ_0006358	12985	Hs68_RNase, Hs68_control, Helas3, Gm12878, Ag04450, A549, Nhek, Nhlf, Sknshra	PALLD	2
chr4	170037419	170038933	-	hsa_circ_28685	1514	glioblastoma,leukemia	SH3RF1	2
chr4	170458959	170477246	-	hsa_circ_0003196	18287	Hs68_RNase, Hs68_control, K562, Gm12878	NEK1	2
chr4	174169130	174169591	+	hsa_circ_24882	461	H9 hESCs,normal brain tissue,glioblastoma,HEK293,cd_19,cd_34,neutr,Hs68,leukemia,leukocyte	GALNT7	5
chr4	177632652	177650900	-	hsa_circ_09229	18248	normal brain tissue,Hs68	VEGFC	2
chr4	177648931	177650900	-	hsa_circ_0002942	1969	Hs68_RNase, Hs68_control, Bj, Ag04450, A549, Sknshra	VEGFC	2
chr4	178274461	178274882	+	hsa_circ_07536	421	H9 hESCs,glioblastoma,cd_19,neutr,Hs68,leukemia,leukocyte	NEIL3	5
chr4	178274461	178281831	+	hsa_circ_00262	7370	H9 hESCs,glioblastoma,HEK293,cd_19,neutr,leukemia,leukocyte	NEIL3	4
chr4	183245098	183245405	+	hsa_circ_0002840	307	Hs68_RNase, Hs68_control, H1hesc, Ag04450, Nhek, Sknshra	ODZ3	2
chr4	183522076	183550042	+	hsa_circ_29016	27966	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	TENM3	2
chr4	183522076	183575046	+	hsa_circ_07542	52970	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	TENM3	2
chr4	183650117	183652292	+	hsa_circ_19123	2175	H9 hESCs,normal brain tissue	TENM3	2
chr4	183836075	183836728	-	hsa_circ_0008910	653	Hs68_RNase, Hs68_control, K562, Helas3, H1hesc, Gm12878, Sknshra	DCTD	2
chr4	184114751	184130178	+	hsa_circ_0003437	15427	Hs68_RNase, Hs68_control, H1hesc, Ag04450, A549, Nhek	WWC2	2
chr4	184129105	184130178	+	hsa_circ_0003461	1073	Hs68_RNase, Hs68_control, H1hesc, A549, Nhek	WWC2	2
chr4	185580493	185599548	+	hsa_circ_04176	19055	H9 hESCs,Hs68,leukemia	CCDC111	3
chr4	186096939	186097205	-	hsa_circ_0004697	266	Hs68_RNase, Hs68_control, K562	KIAA1430	2
chr4	186168447	186185764	+	hsa_circ_0006234	17317	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878, Bj, Ag04450, A549	SNX25	2
chr4	186168447	186188309	+	hsa_circ_20661	19862	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	SNX25	4
chr4	186168447	186209236	+	hsa_circ_02626	40789	H9 hESCs,normal brain tissue,Hs68,leukocyte	SNX25	4
chr4	186180001	186188309	+	hsa_circ_24132	8308	normal brain tissue,Hs68,leukemia	SNX25	3
chr4	186185591	186188309	+	hsa_circ_23196	2718	H9 hESCs,normal brain tissue,Hs68	SNX25	3
chr4	187584452	187630999	-	hsa_circ_02663	46547	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	FAT1	2
chr4	187627716	187630999	-	hsa_circ_25951	3283	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,HEK293	FAT1	3
chr5	230990	240591	+	hsa_circ_01557	9601	H9 hESCs,normal brain tissue	SDHA	2
chr5	353844	376831	+	hsa_circ_0005694	22987	Hs68_RNase, Hs68_control, Gm12878, Bj, Nhlf, Mcf7	AHRR	2
chr5	5222901	5262896	+	hsa_circ_05598	39995	normal brain tissue,Hs68	ADAMTS16	2
chr5	6604250	6605521	-	hsa_circ_27586	1271	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,Hs68	NSUN2	4
chr5	6622128	6625782	-	hsa_circ_0009053	3654	Hs68_RNase, Hs68_control, K562, Hepg2, Helas3, Gm12878, Bj, Ag04450, A549, Sknshra	NSUN2	2
chr5	6623326	6625782	-	hsa_circ_06181	2456	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	NSUN2	3
chr5	6651954	6663079	+	hsa_circ_0004687	11125	Hs68_RNase, Hs68_control, Sknshra	SRD5A1	2
chr5	6737622	6746540	+	hsa_circ_16682	8918	glioblastoma,Hs68,leukemia	PAPD7	3
chr5	9190378	9197415	-	hsa_circ_0004307	7037	Hs68_RNase, Hs68_control, Ag04450	SEMA5A	2
chr5	9224785	9227079	-	hsa_circ_04768	2294	glioblastoma,Hs68	SEMA5A	2
chr5	10415599	10417516	+	hsa_circ_31734	1917	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,Hs68,leukemia	3/6/2017	5
chr5	10415599	10426634	+	hsa_circ_0005645	11035	Hs68_RNase, Hs68_control, K562, Helas3, Ag04450, A549, Nhek, Sknshra	6-Mar	2
chr5	14270933	14280545	+	hsa_circ_0003037	9612	Hs68_RNase, Hs68_control, Gm12878, Bj, Ag04450, A549, Nhek	TRIO	2
chr5	14270933	14287172	+	hsa_circ_0005323	16239	Hs68_RNase, Hs68_control, Ag04450, A549	TRIO	2
chr5	14270933	14304701	+	hsa_circ_0002424	33768	Hs68_RNase, Hs68_control, Nhek	TRIO	2
chr5	14270933	14316852	+	hsa_circ_09041	45919	glioblastoma,Hs68	TRIO	2
chr5	14270933	14336836	+	hsa_circ_29226	65903	H9 hESCs,normal brain tissue,Hs68	TRIO	3
chr5	14286979	14336836	+	hsa_circ_0002621	49857	Hs68_RNase, Hs68_control, Bj, Sknshra	TRIO	2
chr5	14290824	14304701	+	hsa_circ_0005581	13877	Hs68_RNase, Hs68_control, Hepg2, Gm12878, Bj, Ag04450	TRIO	2
chr5	14290824	14316852	+	hsa_circ_0003989	26028	Hs68_RNase, Hs68_control, Hepg2, Helas3	TRIO	2
chr5	14290824	14336836	+	hsa_circ_0005683	46012	Hs68_RNase, Hs68_control, Huvec, Helas3, H1hesc, Bj, Ag04450, A549, Sknshra	TRIO	2
chr5	14293120	14304701	+	hsa_circ_10272	11581	H9 hESCs,glioblastoma,Hs68	TRIO	3
chr5	14293120	14336836	+	hsa_circ_0007638	43716	Hs68_RNase, Hs68_control, Bj, Ag04450, Nhek, Sknshra	TRIO	2
chr5	14297180	14316852	+	hsa_circ_0003208	19672	Hs68_RNase, Hs68_control, Hepg2, Bj, Ag04450	TRIO	2
chr5	14297180	14336836	+	hsa_circ_0005631	39656	Hs68_RNase, Hs68_control, Ag04450, A549	TRIO	2
chr5	14304569	14336836	+	hsa_circ_10190	32267	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	TRIO	4
chr5	14316621	14336836	+	hsa_circ_08007	20215	H9 hESCs,normal brain tissue,glioblastoma,Hs68,leukemia	TRIO	4
chr5	14330886	14336836	+	hsa_circ_08496	5950	H9 hESCs,normal brain tissue,oligodendroma,Hs68	TRIO	3
chr5	14358286	14420130	+	hsa_circ_24049	61844	glioblastoma,leukemia	TRIO	2
chr5	14405956	14420130	+	hsa_circ_0008697	14174	Hs68_RNase, Hs68_control, Huvec, Hsmm, Hepg2, Helas3, Bj, Ag04450, Sknshra	TRIO	2
chr5	14492675	14502766	+	hsa_circ_0008688	10091	Hs68_RNase, Hs68_control, Nhek, Sknshra	TRIO	2
chr5	14673750	14681716	+	hsa_circ_10035	7966	normal brain tissue,oligodendroma,Hs68	FAM105B	2
chr5	14741935	14758707	-	hsa_circ_26623	16772	normal brain tissue,glioblastoma,oligodendroma,Hs68	ANKH	2
chr5	16758226	16761655	-	hsa_circ_0005555	3429	Hs68_RNase, Hs68_control, Hepg2, Bj, Ag04450, A549	MYO10	2
chr5	21491429	21495291	+	hsa_circ_12445	3862	H9 hESCs,oligodendroma	GUSBP1	2
chr5	31421378	31424578	-	hsa_circ_10678	3200	H9 hESCs,normal brain tissue,glioblastoma,Hs68	DROSHA	3
chr5	31421378	31451747	-	hsa_circ_20718	30369	H9 hESCs,glioblastoma	DROSHA	2
chr5	31437345	31451747	-	hsa_circ_0006170	14402	Hs68_RNase, Hs68_control, Bj, Ag04450	DROSHA	2
chr5	31448653	31451747	-	hsa_circ_07191	3094	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	DROSHA	3
chr5	31448653	31472339	-	hsa_circ_05142	23686	H9 hESCs,normal brain tissue,glioblastoma	DROSHA	2
chr5	31995681	32000377	+	hsa_circ_25862	4696	H9 hESCs,leukocyte	PDZD2	2
chr5	31995681	32010588	+	hsa_circ_21583	14907	H9 hESCs,normal brain tissue	PDZD2	2
chr5	32135677	32143986	-	hsa_circ_14024	8309	H9 hESCs,normal brain tissue,glioblastoma,HEK293,leukemia	GOLPH3	4
chr5	32268806	32276848	-	hsa_circ_27125	8042	H9 hESCs,normal brain tissue	MTMR12	2
chr5	33576158	33596165	-	hsa_circ_0004807	20007	Hs68_RNase, Hs68_control, Bj, Ag04450	ADAMTS12	2
chr5	33881223	33881585	-	hsa_circ_0006624	362	Hs68_RNase, Hs68_control, H1hesc, Ag04450	ADAMTS12	2
chr5	34796043	34803881	+	hsa_circ_0004572	7838	Hs68_RNase, Hs68_control, H1hesc, Ag04450	RAI14	2
chr5	34918468	34923339	+	hsa_circ_20891	4871	H9 hESCs,normal brain tissue,glioblastoma,Hs68	BRIX1	3
chr5	36211945	36227667	-	hsa_circ_00679	15722	H9 hESCs,normal brain tissue,oligodendroma,Hs68	NADKD1	3
chr5	36953719	36976504	+	hsa_circ_06135	22785	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,leukocyte	NIPBL	4
chr5	37026330	37027514	+	hsa_circ_11658	1184	H9 hESCs,cd_34	NIPBL	2
chr5	37153841	37165773	-	hsa_circ_29197	11932	H9 hESCs,normal brain tissue,glioblastoma,Hs68	C5orf42	3
chr5	37238958	37239971	-	hsa_circ_32893	1013	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	C5orf42	2
chr5	37238958	37243221	-	hsa_circ_05234	4263	oligodendroma,cd_34	C5orf42	2
chr5	37243114	37247847	-	hsa_circ_30763	4733	normal brain tissue,Hs68	C5orf42	2
chr5	37301538	37303516	-	hsa_circ_0003227	1978	Hs68_RNase, Hs68_control, K562, Hepg2, Helas3, H1hesc, Gm12878, Ag04450, A549	NUP155	2
chr5	37326002	37328522	-	hsa_circ_10477	2520	H9 hESCs,normal brain tissue	NUP155	2
chr5	38510565	38530768	-	hsa_circ_26844	20203	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	LIFR	2
chr5	38991050	39003724	-	hsa_circ_23280	12674	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	RICTOR	3
chr5	38991050	39021238	-	hsa_circ_18318	30188	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	RICTOR	3
chr5	39002636	39021238	-	hsa_circ_0001475	18602	cd_19, Hs68_RNase, Hs68_control, K562, Gm12878, Ag04450, A549	RICTOR	3
chr5	39382719	39388954	-	hsa_circ_0002649	6235	Hs68_RNase, Hs68_control, Bj, Ag04450	DAB2	2
chr5	40728446	40730445	-	hsa_circ_10717	1999	H9 hESCs,normal brain tissue,Hs68	TTC33	3
chr5	40728446	40747121	-	hsa_circ_0007795	18675	Hs68_RNase, Hs68_control, K562, Hepg2	TTC33	2
chr5	40764615	40771965	-	hsa_circ_18808	7350	normal brain tissue,oligodendroma,Hs68	PRKAA1	2
chr5	40764615	40777688	-	hsa_circ_10997	13073	H9 hESCs,normal brain tissue,oligodendroma,HEK293,neutr,leukocyte	PRKAA1	4
chr5	40771820	40777688	-	hsa_circ_0007014	5868	Hs68_RNase, Hs68_control, K562, Hepg2, A549	PRKAA1	2
chr5	41794104	41807540	-	hsa_circ_15881	13436	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	OXCT1	3
chr5	41927114	41930019	+	hsa_circ_0004608	2905	Hs68_RNase, Hs68_control, K562, Gm12878, Bj, A549, Sknshra	FBXO4	2
chr5	43122140	43139411	+	hsa_circ_07213	17271	H9 hESCs,glioblastoma,Hs68	ZNF131	3
chr5	43122140	43162033	+	hsa_circ_28471	39893	cd_34,leukemia,leukocyte	ZNF131	2
chr5	43161350	43162033	+	hsa_circ_14208	683	normal brain tissue,glioblastoma,oligodendroma,leukemia	ZNF131	2
chr5	43292575	43297268	-	hsa_circ_0008621	4693	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, Helas3, H1hesc, Gm12878, A549, Nhek	HMGCS1	2
chr5	43294157	43297268	-	hsa_circ_21875	3111	H9 hESCs,normal brain tissue	HMGCS1	2
chr5	43609244	43628489	+	hsa_circ_0008671	19245	Hs68_RNase, Hs68_control, K562	NNT	2
chr5	43675612	43677908	+	hsa_circ_03439	2296	H9 hESCs,normal brain tissue,oligodendroma,Hs68	NNT	3
chr5	50045984	50059076	+	hsa_circ_21668	13092	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	PARP8	3
chr5	50055476	50059076	+	hsa_circ_0006787	3600	Hs68_RNase, Hs68_control, Nhlf	PARP8	2
chr5	50073902	50093067	+	hsa_circ_14075	19165	glioblastoma,oligodendroma,leukocyte	PARP8	2
chr5	52157280	52161651	+	hsa_circ_0004840	4371	Hs68_RNase, Hs68_control, Hepg2, Bj, Ag04450, A549, Sknshra	ITGA1	2
chr5	54562965	54568003	-	hsa_circ_0001483	5038	cd_34, Hs68_RNase, Hs68_control, K562, Gm12878, Bj, Ag04450	DHX29	3
chr5	54570441	54577343	-	hsa_circ_29870	6902	H9 hESCs,normal brain tissue,oligodendroma,Hs68	DHX29	3
chr5	54623543	54624639	+	hsa_circ_0002057	1096	Hs68_RNase, Hs68_control, K562, Hmec, Gm12878, Bj, Ag04450, A549	SKIV2L2	2
chr5	54623543	54637599	+	hsa_circ_21260	14056	H9 hESCs,normal brain tissue	SKIV2L2	2
chr5	54639158	54654526	+	hsa_circ_12627	15368	H9 hESCs,oligodendroma,leukemia	SKIV2L2	3
chr5	54737678	54771278	-	hsa_circ_12722	33600	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	PPAP2A	2
chr5	54763696	54771278	-	hsa_circ_15619	7582	H9 hESCs,normal brain tissue	PPAP2A	2
chr5	54941616	54960691	-	hsa_circ_22157	19075	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	SLC38A9	3
chr5	56160560	56161804	+	hsa_circ_27020	1244	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,neutr,leukemia,leukocyte	MAP3K1	4
chr5	56509900	56527148	+	hsa_circ_05552	17248	H9 hESCs,normal brain tissue	GPBP1	2
chr5	56526672	56527148	+	hsa_circ_31283	476	H9 hESCs,cd_34,neutr	GPBP1	2
chr5	56542126	56545403	+	hsa_circ_0002775	3277	Hs68_RNase, Hs68_control, K562	GPBP1	2
chr5	56542126	56546968	+	hsa_circ_03597	4842	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	GPBP1	2
chr5	58284319	58289292	-	hsa_circ_16003	4973	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_34,Hs68	PDE4D	4
chr5	59934576	59943360	-	hsa_circ_0002512	8784	Hs68_RNase, Hs68_control, K562, Hsmm, Hepg2, Helas3, H1hesc, Gm12878, Ag04450, A549, Nhek, Sknshra, Mcf7	DEPDC1B	2
chr5	60768507	60768864	+	hsa_circ_28273	357	H9 hESCs,normal brain tissue,glioblastoma,Hs68	ZSWIM6	3
chr5	60768507	60790237	+	hsa_circ_12479	21730	normal brain tissue,glioblastoma,oligodendroma,Hs68	ZSWIM6	2
chr5	61642956	61645947	+	hsa_circ_07946	2991	H9 hESCs,normal brain tissue,oligodendroma	KIF2A	2
chr5	61733100	61747760	+	hsa_circ_0004230	14660	Hs68_RNase, Hs68_control, K562, Helas3	IPO11	2
chr5	61745753	61747760	+	hsa_circ_03226	2007	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	IPO11	3
chr5	61846193	61857084	+	hsa_circ_13604	10891	H9 hESCs,normal brain tissue,HEK293,Hs68	IPO11	4
chr5	61846193	61887499	+	hsa_circ_17763	41306	H9 hESCs,oligodendroma	IPO11	2
chr5	61846193	61897675	+	hsa_circ_16171	51482	H9 hESCs,glioblastoma,Hs68	IPO11	3
chr5	64466443	64484047	-	hsa_circ_0003503	17604	Hs68_RNase, Hs68_control, Ag04450, Nhek	ADAMTS6	2
chr5	64466443	64492978	-	hsa_circ_0008667	26535	Hs68_RNase, Hs68_control, H1hesc, Gm12878, Bj, Ag04450, Nhek	ADAMTS6	2
chr5	64466443	64511314	-	hsa_circ_0007690	44871	Hs68_RNase, Hs68_control, K562, Huvec, H1hesc, Ag04450	ADAMTS6	2
chr5	64537930	64587297	-	hsa_circ_26681	49367	oligodendroma,Hs68	ADAMTS6	2
chr5	64556426	64569274	-	hsa_circ_0006489	12848	Hs68_RNase, Hs68_control, Huvec, Bj, Ag04450	ADAMTS6	2
chr5	64556426	64587297	-	hsa_circ_0004418	30871	Hs68_RNase, Hs68_control, Huvec, Bj, Ag04450	ADAMTS6	2
chr5	64556426	64595958	-	hsa_circ_0004114	39532	Hs68_RNase, Hs68_control, Bj, Ag04450	ADAMTS6	2
chr5	64747301	64748745	-	hsa_circ_0008674	1444	Hs68_RNase, Hs68_control, Hsmm, Hepg2, Helas3, Bj, Ag04450, Nhek, Sknshra	ADAMTS6	2
chr5	64747301	64756165	-	hsa_circ_0009162	8864	Hs68_RNase, Hs68_control, K562, Gm12878, Bj, Ag04450, Nhek	ADAMTS6	2
chr5	64863339	64868113	+	hsa_circ_23538	4774	normal brain tissue,glioblastoma,oligodendroma,leukemia	PPWD1	2
chr5	64976320	64981299	-	hsa_circ_02645	4979	normal brain tissue,Hs68	SGTB	2
chr5	65054393	65054653	+	hsa_circ_10821	260	H9 hESCs,oligodendroma	NLN	2
chr5	65073253	65088482	+	hsa_circ_26542	15229	H9 hESCs,glioblastoma	NLN	2
chr5	65284462	65290692	+	hsa_circ_18609	6230	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,neutr,Hs68	ERBB2IP	4
chr5	65284462	65310553	+	hsa_circ_0001493	26091	cd_19, Hs68_RNase, Hs68_control, K562, Huvec, Helas3, Gm12878, Ag04450	ERBB2IP	3
chr5	65288537	65310553	+	hsa_circ_19627	22016	H9 hESCs,normal brain tissue,glioblastoma,Hs68	ERBB2IP	3
chr5	65307876	65310553	+	hsa_circ_29440	2677	H9 hESCs,HEK293,cd_19	ERBB2IP	2
chr5	65449290	65455162	+	hsa_circ_0005569	5872	Hs68_RNase, Hs68_control, Helas3, Gm12878, A549	SREK1	2
chr5	66055536	66084622	+	hsa_circ_30393	29086	H9 hESCs,normal brain tissue,glioblastoma,leukemia	MAST4	3
chr5	67522117	67522837	+	hsa_circ_25129	720	normal brain tissue,glioblastoma,oligodendroma,Hs68	PIK3R1	2
chr5	68400457	68410323	+	hsa_circ_32166	9866	H9 hESCs,Hs68	SLC30A5	2
chr5	68470703	68471364	+	hsa_circ_29318	661	H9 hESCs,cd_19,Hs68,leukemia,leukocyte	CCNB1	4
chr5	68548244	68565120	+	hsa_circ_12915	16876	normal brain tissue,leukemia	CDK7	2
chr5	68550428	68558131	+	hsa_circ_01568	7703	normal brain tissue,leukemia	CDK7	2
chr5	68553869	68558131	+	hsa_circ_17659	4262	H9 hESCs,normal brain tissue,oligodendroma,Hs68,leukemia	CDK7	4
chr5	68651475	68651780	-	hsa_circ_0004081	305	Hs68_RNase, Hs68_control, K562, Helas3, Ag04450, A549, Sknshra	TAF9	2
chr5	68868271	68875691	+	hsa_circ_0006414	7420	Hs68_RNase, Hs68_control, Gm12878, Ag04450	GTF2H2C	2
chr5	68874847	68875691	+	hsa_circ_0004914	844	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878, Ag04450, A549	GTF2H2C	2
chr5	68881420	68882183	+	hsa_circ_26241	763	H9 hESCs,Hs68	GTF2H2C	2
chr5	69206201	69216694	+	hsa_circ_0004837	10493	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, Helas3, H1hesc, Gm12878, Ag04450, A549, Sknshra, Mcf7	None	2
chr5	69361791	69363273	+	hsa_circ_29639	1482	normal brain tissue,oligodendroma,Hs68	SMN2	2
chr5	69493081	69517842	-	hsa_circ_0002170	24761	Hs68_RNase, Hs68_control, K562, Hepg2, Helas3, H1hesc, Gm12878, A549, Sknshra, Mcf7	SMA4	2
chr5	69517757	69521622	-	hsa_circ_15386	3865	H9 hESCs,oligodendroma	SMA4	2
chr5	69717939	69723517	+	hsa_circ_24557	5578	H9 hESCs,normal brain tissue,glioblastoma	GTF2H2B	2
chr5	69723411	69730849	+	hsa_circ_25913	7438	normal brain tissue,glioblastoma,Hs68	GTF2H2B	2
chr5	69730005	69730849	+	hsa_circ_20111	844	H9 hESCs,normal brain tissue,Hs68	GTF2H2B	3
chr5	69736582	69737345	+	hsa_circ_0006183	763	Hs68_RNase, Hs68_control, K562, Gm12878	GTF2H2B	2
chr5	69814147	69818015	-	hsa_circ_21437	3868	H9 hESCs,oligodendroma	SMA5	2
chr5	70237215	70238697	+	hsa_circ_26703	1482	normal brain tissue,Hs68	SMN1	2
chr5	70337348	70338111	-	hsa_circ_24946	763	H9 hESCs,Hs68	GTF2H2	2
chr5	70343832	70344676	-	hsa_circ_0006336	844	Hs68_RNase, Hs68_control, K562, Bj, Ag04450, A549, Sknshra	GTF2H2	2
chr5	70343832	70351284	-	hsa_circ_04646	7452	normal brain tissue,glioblastoma,Hs68	GTF2H2	2
chr5	70805291	70806978	+	hsa_circ_12579	1687	normal brain tissue,leukemia	BDP1	2
chr5	70844508	70845433	+	hsa_circ_05198	925	H9 hESCs,normal brain tissue,glioblastoma	BDP1	2
chr5	70848942	70858347	+	hsa_circ_15438	9405	H9 hESCs,normal brain tissue,oligodendroma	BDP1	2
chr5	70888752	70900295	+	hsa_circ_28004	11543	glioblastoma,oligodendroma,leukemia	MCCC2	2
chr5	72151600	72161556	+	hsa_circ_0007174	9956	Hs68_RNase, Hs68_control, K562, Hepg2, Helas3, Ag04450, A549	TNPO1	2
chr5	72157634	72161556	+	hsa_circ_03028	3922	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	TNPO1	3
chr5	72182896	72185784	+	hsa_circ_26326	2888	H9 hESCs,normal brain tissue,Hs68	TNPO1	3
chr5	72347175	72364606	+	hsa_circ_0008047	17431	Hs68_RNase, Hs68_control, Huvec, Helas3, Nhek	FCHO2	2
chr5	72354259	72373320	+	hsa_circ_27723	19061	H9 hESCs,normal brain tissue,Hs68	FCHO2	3
chr5	72370568	72373320	+	hsa_circ_04905	2752	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FCHO2	3
chr5	73069679	73091216	+	hsa_circ_0006874	21537	Hs68_RNase, Hs68_control, Huvec, Nhek	RGNEF	2
chr5	73128162	73136585	+	hsa_circ_0006969	8423	Hs68_RNase, Hs68_control, Hepg2, Helas3, Ag04450, Nhek	RGNEF	2
chr5	73128162	73148517	+	hsa_circ_28319	20355	normal brain tissue,glioblastoma,oligodendroma,Hs68	ARHGEF28	2
chr5	73128162	73154044	+	hsa_circ_20728	25882	normal brain tissue,oligodendroma,Hs68	ARHGEF28	2
chr5	73136304	73136585	+	hsa_circ_0005777	281	Hs68_RNase, Hs68_control, Huvec, Hepg2, Helas3, Gm12878, Ag04450, A549, Nhek, Sknshra	RGNEF	2
chr5	73930508	73932323	-	hsa_circ_28508	1815	Hs68,leukemia	ENC1	2
chr5	74011334	74012498	+	hsa_circ_14794	1164	H9 hESCs,normal brain tissue,Hs68	HEXB	3
chr5	74041502	74046492	-	hsa_circ_21629	4990	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	GFM2	2
chr5	74046403	74047318	-	hsa_circ_0001497	915	cd_19, Hs68_RNase, Hs68_control, K562, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549, Nhek, Sknshra, Mcf7	GFM2	3
chr5	74109664	74137504	-	hsa_circ_05755	27840	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FAM169A	3
chr5	74130250	74137504	-	hsa_circ_17697	7254	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FAM169A	3
chr5	74696029	74706928	-	hsa_circ_0007350	10899	Hs68_RNase, Hs68_control, Gm12878, Ag04450	COL4A3BP	2
chr5	76330242	76332545	+	hsa_circ_10063	2303	normal brain tissue,glioblastoma,oligodendroma,leukemia	AGGF1	2
chr5	76342171	76344097	+	hsa_circ_03053	1926	H9 hESCs,Hs68,leukemia	AGGF1	3
chr5	76414144	76414346	+	hsa_circ_09217	202	H9 hESCs,normal brain tissue	ZBED3-AS1	2
chr5	76745584	76760634	-	hsa_circ_11756	15050	H9 hESCs,glioblastoma,Hs68	WDR41	3
chr5	76758919	76760634	-	hsa_circ_05606	1715	H9 hESCs,normal brain tissue,oligodendroma,cd_19,Hs68	WDR41	4
chr5	77385216	77425131	-	hsa_circ_14173	39915	normal brain tissue,glioblastoma,oligodendroma,Hs68	AP3B1	2
chr5	77423853	77461496	-	hsa_circ_30622	37643	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,Hs68	AP3B1	4
chr5	77684660	77717784	+	hsa_circ_05400	33124	H9 hESCs,normal brain tissue	SCAMP1	2
chr5	77711343	77717784	+	hsa_circ_19915	6441	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	SCAMP1	4
chr5	77805606	77806221	-	hsa_circ_0004539	615	Hs68_RNase, Hs68_control, Hepg2, Helas3, H1hesc, Gm12878, Ag04450, A549, Nhek, Nhlf, Sknshra	LHFPL2	2
chr5	78135178	78251325	-	hsa_circ_0008469	116147	Hs68_RNase, Hs68_control, Huvec, Bj	ARSB	2
chr5	78692645	78697878	-	hsa_circ_04752	5233	H9 hESCs,oligodendroma	HOMER1	2
chr5	78734832	78752841	-	hsa_circ_21738	18009	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	HOMER1	3
