chrNum	start	end	strand	corresponding_positive_circID
chr7	102039994	102045130	+	hsa_circ_28025
chr7	102039994	102047945	+	hsa_circ_10801
chr7	102106263	102106717	+	hsa_circ_29691
chr7	102398300	102401858	+	hsa_circ_27746
chr7	102412855	102427916	+	hsa_circ_0008271
chr7	102944288	102944937	+	hsa_circ_0008540
chr7	102949398	102950922	+	hsa_circ_24912
chr7	102994367	102996240	+	hsa_circ_0002747
chr7	104678572	104681470	+	hsa_circ_08715
chr7	104702610	104707254	+	hsa_circ_17857
chr7	104714065	104717880	+	hsa_circ_08511
chr7	104714065	104719410	+	hsa_circ_16153
chr7	104702610	104722244	+	hsa_circ_00245
chr7	105204179	105206095	+	hsa_circ_24465
chr7	111926927	111927129	+	hsa_circ_11155
chr7	116339124	116340338	+	hsa_circ_09226
chr7	120655718	120704367	+	hsa_circ_0006228
chr7	127344892	127361454	+	hsa_circ_31548
chr7	128845043	128846428	+	hsa_circ_13808
chr7	129756284	129762042	+	hsa_circ_16119
chr7	129760588	129762042	+	hsa_circ_19324
chr7	131071878	131073731	+	hsa_circ_29557
chr7	131071878	131084192	+	hsa_circ_12612
chr7	131060182	131084192	+	hsa_circ_32002
chr7	131060182	131096142	+	hsa_circ_0002214
chr7	131122543	131130662	+	hsa_circ_0003588
chr7	131060182	131130662	+	hsa_circ_0003047
chr7	131113791	131155703	+	hsa_circ_0002486
chr7	132959736	132973870	+	hsa_circ_0005923
chr7	132973675	133059756	+	hsa_circ_24520
chr7	133002037	133059756	+	hsa_circ_0008419
chr7	134632258	134635265	+	hsa_circ_19416
chr7	135262543	135277940	+	hsa_circ_27590
chr7	135277734	135279477	+	hsa_circ_05619
chr7	135282745	135286255	+	hsa_circ_18987
chr7	135320328	135323431	+	hsa_circ_27001
chr7	138189034	138223548	+	hsa_circ_01110
chr7	138936701	138951149	+	hsa_circ_29597
chr7	138951078	138957186	+	hsa_circ_0005594
chr7	139086882	139090533	+	hsa_circ_19984
chr7	139083344	139092096	+	hsa_circ_25586
chr7	139083344	139094400	+	hsa_circ_02657
chr7	140402665	140404763	+	hsa_circ_23628
chr7	141310994	141333780	+	hsa_circ_03058
chr7	141336759	141349133	+	hsa_circ_04238
chr7	142989392	142989791	+	hsa_circ_00743
chr7	148463652	148464841	+	hsa_circ_19806
chr7	148851036	148851432	+	hsa_circ_20834
chr7	150814181	150815719	+	hsa_circ_0003027
chr7	152480271	152498816	+	hsa_circ_19342
chr7	152480271	152522207	+	hsa_circ_0005181
chr7	155457868	155473602	+	hsa_circ_27246
chr7	155465560	155473602	+	hsa_circ_24570
chr7	155499553	155511137	+	hsa_circ_02010
chr7	155530223	155538296	+	hsa_circ_07893
chr7	155556505	155559349	+	hsa_circ_08361
chr7	156758963	156759786	+	hsa_circ_14490
chr7	156956503	156963144	+	hsa_circ_19248
chr7	156956503	156979715	+	hsa_circ_10889
chr7	156976571	156994501	+	hsa_circ_0005113
chr7	156976571	157009665	+	hsa_circ_23565
chr7	157009560	157018233	+	hsa_circ_30515
chr7	157015947	157018233	+	hsa_circ_17961
chr7	156994414	157024021	+	hsa_circ_02375
chr7	157013382	157024021	+	hsa_circ_27468
chr7	157013382	157041274	+	hsa_circ_24873
chr7	157013382	157049738	+	hsa_circ_18453
chr7	157155854	157160177	+	hsa_circ_0008726
chr7	157159195	157160177	+	hsa_circ_0002451
chr7	157174939	157178305	+	hsa_circ_32192
chr7	158672374	158698782	+	hsa_circ_04017
chr7	158704240	158711560	+	hsa_circ_30479
chr8	642477	666007	-	hsa_circ_27894
chr8	10683661	10692285	-	hsa_circ_23833
chr8	17092224	17094882	-	hsa_circ_28539
chr8	17198871	17206590	-	hsa_circ_10293
chr8	18430037	18432795	-	hsa_circ_23476
chr8	18622958	18662408	-	hsa_circ_31458
chr8	18656804	18662408	-	hsa_circ_02851
chr8	23291829	23297428	-	hsa_circ_15528
chr8	29195798	29197760	-	hsa_circ_30868
chr8	29927157	29927575	-	hsa_circ_0004283
chr8	30538420	30541716	-	hsa_circ_11978
chr8	30550485	30560757	-	hsa_circ_04733
chr8	30557597	30569605	-	hsa_circ_18649
chr8	37704371	37706173	-	hsa_circ_29478
chr8	37727937	37735069	-	hsa_circ_0005630
chr8	37734626	37735069	-	hsa_circ_11767
chr8	38282026	38283763	-	hsa_circ_25654
chr8	38287199	38287466	-	hsa_circ_0008016
chr8	38314873	38315052	-	hsa_circ_26066
chr8	41518947	41519459	-	hsa_circ_09415
chr8	41519318	41521260	-	hsa_circ_07145
chr8	41905895	41907225	-	hsa_circ_0002754
chr8	42294506	42323435	-	hsa_circ_00787
chr8	42296967	42323435	-	hsa_circ_24928
chr8	42317413	42323435	-	hsa_circ_15314
chr8	42317413	42330172	-	hsa_circ_0009161
chr8	42716887	42720632	-	hsa_circ_19831
chr8	42725146	42729149	-	hsa_circ_12402
chr8	42716887	42743014	-	hsa_circ_03739
chr8	42725146	42743014	-	hsa_circ_05954
chr8	48845579	48847618	-	hsa_circ_07480
chr8	52773404	52773806	-	hsa_circ_02918
chr8	53580580	53599527	-	hsa_circ_31204
chr8	54906227	54923052	-	hsa_circ_16590
chr8	54912504	54923052	-	hsa_circ_0003053
chr8	54974813	54978373	-	hsa_circ_26599
chr8	59535778	59548105	-	hsa_circ_0006683
chr8	59535778	59555632	-	hsa_circ_0005722
chr8	59851860	59872567	-	hsa_circ_27855
chr8	61121308	61139494	-	hsa_circ_18322
chr8	62557158	62559437	-	hsa_circ_23849
chr8	62546241	62566219	-	hsa_circ_0009158
chr8	62550505	62596747	-	hsa_circ_0002772
chr8	62596597	62596747	-	hsa_circ_0006755
chr8	66534497	66539668	-	hsa_circ_01263
chr8	66647028	66657705	-	hsa_circ_0007471
chr8	67504674	67514758	-	hsa_circ_0005883
chr8	67513932	67514758	-	hsa_circ_0004863
chr8	68163533	68172161	-	hsa_circ_25531
chr8	68211443	68214701	-	hsa_circ_0001808
chr8	70650274	70674110	-	hsa_circ_05147
chr8	70667658	70674110	-	hsa_circ_02936
chr8	71071739	71075089	-	hsa_circ_24170
chr8	71126137	71128999	-	hsa_circ_22214
chr8	71495398	71506825	-	hsa_circ_0003399
chr8	74585341	74601048	-	hsa_circ_06205
chr8	74585341	74621397	-	hsa_circ_10456
chr8	74600888	74650584	-	hsa_circ_09892
chr8	74585341	74652103	-	hsa_circ_07703
chr8	74717885	74742707	-	hsa_circ_07112
chr8	74868145	74872053	-	hsa_circ_0006282
chr8	87497100	87519341	-	hsa_circ_04191
chr8	89068355	89086971	-	hsa_circ_31803
chr8	92982885	92988201	-	hsa_circ_23285
chr8	93017343	93029591	-	hsa_circ_02162
chr8	92998351	93088365	-	hsa_circ_18965
chr8	95399211	95416467	-	hsa_circ_30503
chr8	95470495	95479783	-	hsa_circ_0002731
chr8	95549330	95550574	-	hsa_circ_30498
chr8	95547066	95556170	-	hsa_circ_19448
chr8	95897294	95897786	-	hsa_circ_0008608
chr8	99538969	99539145	-	hsa_circ_0007289
chr8	99538969	99560389	-	hsa_circ_0003593
chr8	99538969	99608397	-	hsa_circ_0002798
chr8	99718694	99719539	-	hsa_circ_18793
chr8	101716524	101717901	-	hsa_circ_12431
chr8	101718878	101719225	-	hsa_circ_0006623
chr8	101721360	101725409	-	hsa_circ_0008496
chr8	101936182	101937267	-	hsa_circ_11332
chr8	103236273	103237246	-	hsa_circ_08879
chr8	103341317	103357773	-	hsa_circ_0005070
chr8	103339969	103358623	-	hsa_circ_0008171
chr8	103341317	103358623	-	hsa_circ_25071
chr8	103358463	103359320	-	hsa_circ_22894
chr8	103354700	103373854	-	hsa_circ_04737
chr8	103372298	103373854	-	hsa_circ_19504
chr8	103845283	103848618	-	hsa_circ_0008921
chr8	103846416	103852051	-	hsa_circ_23862
chr8	103850971	103855975	-	hsa_circ_0003304
chr8	103851877	103855975	-	hsa_circ_0004982
chr8	104417003	104420012	-	hsa_circ_13280
chr8	116631358	116635985	-	hsa_circ_0006950
chr8	117668094	117671219	-	hsa_circ_00938
chr8	118830673	118849440	-	hsa_circ_03887
chr8	120800577	120810086	-	hsa_circ_03496
chr8	122640953	122641580	-	hsa_circ_08604
chr8	124035952	124042956	-	hsa_circ_04258
chr8	124243539	124243997	-	hsa_circ_0007779
chr8	124243539	124251384	-	hsa_circ_16892
chr8	124338132	124348772	-	hsa_circ_21573
chr8	124392768	124392917	-	hsa_circ_0006549
chr8	125332326	125339662	-	hsa_circ_05883
chr8	125332326	125343033	-	hsa_circ_01379
chr8	125520714	125528271	-	hsa_circ_14746
chr8	131092147	131104389	-	hsa_circ_0005718
chr8	131130406	131138335	-	hsa_circ_23960
chr8	131164981	131181313	-	hsa_circ_04150
chr8	131164981	131193126	-	hsa_circ_09642
chr8	131172109	131193126	-	hsa_circ_0002330
chr8	131179781	131193126	-	hsa_circ_0006096
chr8	131199481	131249240	-	hsa_circ_02911
chr8	131370262	131370389	-	hsa_circ_0003405
chr8	131370262	131374017	-	hsa_circ_15414
chr8	131226801	131414216	-	hsa_circ_0006086
chr8	131370262	131414216	-	hsa_circ_0003691
chr8	133182580	133198428	-	hsa_circ_20688
chr8	135521861	135533244	-	hsa_circ_0007934
chr8	135612678	135621122	-	hsa_circ_0006154
chr8	135612678	135622898	-	hsa_circ_0007209
chr8	140898122	140922544	-	hsa_circ_0006904
chr8	141285756	141301177	-	hsa_circ_19356
chr8	141285756	141310713	-	hsa_circ_21619
chr8	141381062	141415797	-	hsa_circ_29787
chr8	141407718	141415797	-	hsa_circ_0004380
chr8	141582910	141595410	-	hsa_circ_09792
chr8	141595217	141595410	-	hsa_circ_0008113
chr8	141675015	141684503	-	hsa_circ_0006289
chr8	141684396	141696793	-	hsa_circ_31400
chr8	141710989	141712806	-	hsa_circ_08179
chr8	141710989	141716304	-	hsa_circ_10066
chr8	141712668	141716304	-	hsa_circ_0007049
chr8	141727696	141756959	-	hsa_circ_27830
chr8	141745349	141762415	-	hsa_circ_15922
chr8	141749116	141762415	-	hsa_circ_01869
chr8	141799572	141813749	-	hsa_circ_0003066
chr8	141799572	141840625	-	hsa_circ_05815
chr8	141810557	141840625	-	hsa_circ_0007880
chr8	141799572	141874498	-	hsa_circ_0009102
chr8	141810557	141874498	-	hsa_circ_19703
chr8	141828375	141874498	-	hsa_circ_04590
chr8	141840570	141874498	-	hsa_circ_02374
chr8	141856358	141874498	-	hsa_circ_24182
chr8	141828375	141889736	-	hsa_circ_15752
chr8	141840570	141889736	-	hsa_circ_10770
chr8	141900641	141900868	-	hsa_circ_0002666
chr8	141799572	141900868	-	hsa_circ_25521
chr8	141810557	141900868	-	hsa_circ_0007521
chr8	141813641	141900868	-	hsa_circ_0002159
chr8	141828375	141900868	-	hsa_circ_01018
chr8	141840570	141900868	-	hsa_circ_30808
chr8	141856358	141900868	-	hsa_circ_10044
chr8	141856697	141900868	-	hsa_circ_0006299
chr8	141874410	141900868	-	hsa_circ_23485
chr8	141889569	141900868	-	hsa_circ_26300
chr8	141889569	141935848	-	hsa_circ_0006421
chr8	143399904	143413192	-	hsa_circ_0006161
chr8	143412261	143413192	-	hsa_circ_0005256
chr8	143412261	143427253	-	hsa_circ_31792
chr8	143425326	143427253	-	hsa_circ_00752
chr8	145737774	145738154	-	hsa_circ_14273
chr8	146017157	146017525	-	hsa_circ_0003741
chr8	1496791	1497849	+	hsa_circ_00149
chr8	1824736	1833873	+	hsa_circ_15238
chr8	6582390	6605349	+	hsa_circ_29052
chr8	9562172	9567730	+	hsa_circ_0008974
chr8	10065342	10177499	+	hsa_circ_0002546
chr8	10159043	10177499	+	hsa_circ_07887
chr8	11162349	11177347	+	hsa_circ_24302
chr8	15508205	15531345	+	hsa_circ_22483
chr8	15588174	15605974	+	hsa_circ_18386
chr8	16921592	16948093	+	hsa_circ_22837
chr8	16935291	16948093	+	hsa_circ_17764
chr8	17123415	17126465	+	hsa_circ_31368
chr8	17125766	17143936	+	hsa_circ_0008555
chr8	17137883	17143936	+	hsa_circ_01468
chr8	17415803	17419619	+	hsa_circ_0005805
chr8	17847367	17851128	+	hsa_circ_0002887
chr8	17868745	17869336	+	hsa_circ_16767
chr8	19682313	19688070	+	hsa_circ_01826
chr8	19683936	19694671	+	hsa_circ_29640
chr8	22054192	22054933	+	hsa_circ_0002075
chr8	22332466	22355625	+	hsa_circ_07790
chr8	22332466	22370945	+	hsa_circ_0002081
chr8	25101189	25132957	+	hsa_circ_21317
chr8	25156459	25158173	+	hsa_circ_0004219
chr8	25156459	25168048	+	hsa_circ_0005042
chr8	25224385	25227157	+	hsa_circ_0006605
chr8	25265498	25266456	+	hsa_circ_25431
chr8	25340914	25341726	+	hsa_circ_06410
chr8	26248758	26265892	+	hsa_circ_13382
chr8	26439484	26441499	+	hsa_circ_11438
chr8	27382878	27394372	+	hsa_circ_29601
chr8	27987018	27995408	+	hsa_circ_17739
chr8	27987018	28019595	+	hsa_circ_17773
chr8	28013458	28019595	+	hsa_circ_28659
chr8	28570973	28575724	+	hsa_circ_08975
chr8	28573101	28575724	+	hsa_circ_09638
chr8	28595035	28600731	+	hsa_circ_31258
chr8	28821327	28828036	+	hsa_circ_11566
chr8	28821327	28837673	+	hsa_circ_25026
chr8	28827559	28837673	+	hsa_circ_0006175
chr8	29959413	29962002	+	hsa_circ_10933
chr8	30032600	30038146	+	hsa_circ_0006863
chr8	30034641	30038146	+	hsa_circ_06929
chr8	30332294	30336893	+	hsa_circ_0007409
chr8	30332294	30361953	+	hsa_circ_0006539
chr8	32453345	32474403	+	hsa_circ_0007279
chr8	35406809	35453175	+	hsa_circ_02660
chr8	35583669	35588614	+	hsa_circ_26195
chr8	37623043	37623873	+	hsa_circ_21066
chr8	37692691	37695457	+	hsa_circ_08577
chr8	37971709	37976881	+	hsa_circ_0001790
chr8	37971709	37978667	+	hsa_circ_18613
chr8	37985808	37986469	+	hsa_circ_02314
chr8	37971709	37986469	+	hsa_circ_0005120
chr8	37971709	37993284	+	hsa_circ_10838
chr8	38105230	38109805	+	hsa_circ_28424
chr8	38677039	38678153	+	hsa_circ_27518
chr8	38693679	38696064	+	hsa_circ_23075
chr8	38801306	38803739	+	hsa_circ_15614
chr8	38879161	38880844	+	hsa_circ_07854
chr8	38911999	38913291	+	hsa_circ_0005296
chr8	38947565	38948865	+	hsa_circ_17969
chr8	41455810	41456823	+	hsa_circ_16665
chr8	42183487	42186732	+	hsa_circ_27665
chr8	42202470	42207583	+	hsa_circ_24903
chr8	42202470	42220216	+	hsa_circ_11780
chr8	42218812	42220216	+	hsa_circ_10958
chr8	42259305	42260979	+	hsa_circ_21354
chr8	42401611	42403923	+	hsa_circ_24790
chr8	42761315	42785315	+	hsa_circ_08910
chr8	42780699	42798588	+	hsa_circ_0005376
chr8	42812236	42814457	+	hsa_circ_17405
chr8	42812236	42819617	+	hsa_circ_21125
chr8	42828431	42837839	+	hsa_circ_21888
chr8	42914234	42919358	+	hsa_circ_02340
chr8	42924697	42927450	+	hsa_circ_04197
chr8	42914234	42927450	+	hsa_circ_11895
chr8	42919243	42927450	+	hsa_circ_08092
chr8	42919243	42932507	+	hsa_circ_0008397
chr8	48192449	48206619	+	hsa_circ_04410
chr8	48196616	48206619	+	hsa_circ_13542
chr8	48308935	48320523	+	hsa_circ_09517
chr8	48320422	48353104	+	hsa_circ_04741
chr8	48508372	48511758	+	hsa_circ_19823
chr8	48612964	48614577	+	hsa_circ_01800
chr8	48882357	48884028	+	hsa_circ_15924
chr8	48882357	48888408	+	hsa_circ_29636
chr8	48955592	48962538	+	hsa_circ_15944
chr8	56695306	56708711	+	hsa_circ_22530
chr8	56854413	56866543	+	hsa_circ_0001803
chr8	56863017	56866543	+	hsa_circ_0006022
chr8	56863017	56882352	+	hsa_circ_0007920
chr8	61484604	61504528	+	hsa_circ_09813
chr8	61496766	61504528	+	hsa_circ_25609
chr8	61653817	61655656	+	hsa_circ_03190
chr8	61707544	61714152	+	hsa_circ_20318
chr8	64087889	64100303	+	hsa_circ_01733
chr8	64098705	64100303	+	hsa_circ_19767
chr8	67986477	67988816	+	hsa_circ_0002263
chr8	68005777	68007967	+	hsa_circ_20815
chr8	68007527	68007967	+	hsa_circ_30474
chr8	68018139	68028357	+	hsa_circ_0001806
chr8	68015271	68044315	+	hsa_circ_21238
chr8	68044185	68049838	+	hsa_circ_0003388
chr8	68930080	68942893	+	hsa_circ_25687
chr8	68934270	68950527	+	hsa_circ_27617
chr8	69039612	69069671	+	hsa_circ_11182
chr8	69103956	69104760	+	hsa_circ_27152
chr8	77745573	77755007	+	hsa_circ_21724
chr8	87540763	87552562	+	hsa_circ_11302
chr8	91029351	91049168	+	hsa_circ_24696
chr8	94798450	94811986	+	hsa_circ_13495
chr8	95839490	95840021	+	hsa_circ_28466
chr8	95848751	95853819	+	hsa_circ_16635
chr8	96044222	96064458	+	hsa_circ_0007549
chr8	97318671	97343323	+	hsa_circ_03925
chr8	97847200	97892233	+	hsa_circ_18422
chr8	97892025	97892233	+	hsa_circ_0003917
chr8	98673299	98703416	+	hsa_circ_08221
chr8	98725889	98731417	+	hsa_circ_0003117
chr8	98817580	98837381	+	hsa_circ_21808
chr8	98827555	98837381	+	hsa_circ_04465
chr8	100286425	100287482	+	hsa_circ_11777
chr8	100443764	100494030	+	hsa_circ_0005984
chr8	100454628	100494030	+	hsa_circ_0008580
chr8	100479641	100494030	+	hsa_circ_06341
chr8	100533126	100568881	+	hsa_circ_11212
chr8	104075182	104077039	+	hsa_circ_0008249
chr8	104442839	104448018	+	hsa_circ_0004610
chr8	104442839	104453846	+	hsa_circ_03396
chr8	104897525	104898451	+	hsa_circ_04412
chr8	104922361	104934012	+	hsa_circ_31016
chr8	105080739	105161076	+	hsa_circ_0005114
chr8	106431371	106456609	+	hsa_circ_06510
chr8	107691437	107696587	+	hsa_circ_06418
chr8	118540889	118543066	+	hsa_circ_27088
chr8	124089350	124096580	+	hsa_circ_32350
chr8	124089350	124117704	+	hsa_circ_02906
chr8	124121556	124132428	+	hsa_circ_14085
chr8	126021212	126021585	+	hsa_circ_03955
chr8	128867400	128903244	+	hsa_circ_0009143
chr8	128902834	128903244	+	hsa_circ_0001821
chr8	132952745	132958880	+	hsa_circ_14122
chr8	132952745	132968152	+	hsa_circ_28034
chr8	132952745	132971910	+	hsa_circ_10015
chr8	133848784	133856563	+	hsa_circ_31324
chr8	136554896	136569830	+	hsa_circ_21820
chr8	136554896	136594316	+	hsa_circ_28321
chr8	142170730	142173528	+	hsa_circ_24776
chr8	142160932	142178624	+	hsa_circ_29284
chr8	142195237	142200516	+	hsa_circ_0007116
chr8	144771373	144772293	+	hsa_circ_0006566
chr8	145223197	145255444	+	hsa_circ_07619
chr8	145245686	145255444	+	hsa_circ_20079
chr9	162431	172172	-	hsa_circ_0005769
chr9	2837179	2838517	-	hsa_circ_0009025
chr9	3330258	3346764	-	hsa_circ_0008326
chr9	3879426	3937189	-	hsa_circ_02493
chr9	4117767	4118881	-	hsa_circ_0006370
chr9	4117767	4125941	-	hsa_circ_0007368
chr9	4286037	4286523	-	hsa_circ_08595
chr9	6602108	6610356	-	hsa_circ_14453
chr9	14146687	14179779	-	hsa_circ_01136
chr9	14639893	14662324	-	hsa_circ_21465
chr9	14639893	14674383	-	hsa_circ_21450
chr9	14639893	14680160	-	hsa_circ_11548
chr9	16727794	16738483	-	hsa_circ_22822
chr9	19070216	19096767	-	hsa_circ_23553
chr9	20448120	20456784	-	hsa_circ_0002606
chr9	21476897	21477291	-	hsa_circ_29154
chr9	26861063	26884883	-	hsa_circ_20839
chr9	32480216	32481495	-	hsa_circ_20404
chr9	33068821	33071890	-	hsa_circ_0002328
chr9	33935836	33941860	-	hsa_circ_21221
chr9	33948371	33948585	-	hsa_circ_0002976
chr9	33948371	33953472	-	hsa_circ_32282
chr9	33953282	33956144	-	hsa_circ_20907
chr9	33944362	33956144	-	hsa_circ_29648
chr9	33948371	33956144	-	hsa_circ_11822
chr9	33956076	33963789	-	hsa_circ_18650
chr9	33960823	33963789	-	hsa_circ_21097
chr9	33948371	33963789	-	hsa_circ_0004774
chr9	33953282	33963789	-	hsa_circ_30156
chr9	33956076	33973235	-	hsa_circ_0001848
chr9	33960823	33973235	-	hsa_circ_17080
chr9	33971648	33973235	-	hsa_circ_17341
chr9	33953282	33973235	-	hsa_circ_13501
chr9	33953282	33989124	-	hsa_circ_15561
chr9	33953282	33996331	-	hsa_circ_13404
chr9	33986757	33998862	-	hsa_circ_30817
chr9	33996220	34017187	-	hsa_circ_0003410
chr9	34096713	34098515	-	hsa_circ_32821
chr9	34269254	34286702	-	hsa_circ_0003153
chr9	34286614	34290387	-	hsa_circ_04342
chr9	36351111	36353328	-	hsa_circ_04892
chr9	36352738	36353328	-	hsa_circ_18788
chr9	36369715	36376124	-	hsa_circ_32756
chr9	36375930	36376124	-	hsa_circ_12110
chr9	36375930	36390613	-	hsa_circ_25515
chr9	72082738	72091059	-	hsa_circ_00522
chr9	72130926	72132195	-	hsa_circ_18406
chr9	72338241	72356774	-	hsa_circ_22227
chr9	72347054	72365866	-	hsa_circ_32281
chr9	74309424	74313120	-	hsa_circ_0003861
chr9	74354978	74355148	-	hsa_circ_0003290
chr9	74359933	74365301	-	hsa_circ_0004492
chr9	74481714	74489999	-	hsa_circ_00209
chr9	74484998	74489999	-	hsa_circ_27599
chr9	74489529	74489999	-	hsa_circ_0002921
chr9	77611362	77614786	-	hsa_circ_19905
chr9	77611362	77632364	-	hsa_circ_25904
chr9	77631183	77632364	-	hsa_circ_22996
chr9	79244107	79251473	-	hsa_circ_16449
chr9	80409378	80412564	-	hsa_circ_13985
chr9	80409378	80430686	-	hsa_circ_29555
chr9	86279944	86292876	-	hsa_circ_27424
chr9	86279944	86293514	-	hsa_circ_23166
chr9	86292641	86293514	-	hsa_circ_00941
chr9	86293355	86297981	-	hsa_circ_21258
chr9	86294689	86297981	-	hsa_circ_29935
chr9	86292641	86297981	-	hsa_circ_0006466
chr9	86292641	86301070	-	hsa_circ_0003715
chr9	86293355	86301070	-	hsa_circ_04451
chr9	86294689	86301070	-	hsa_circ_0008207
chr9	86297865	86301070	-	hsa_circ_03862
chr9	86523366	86530593	-	hsa_circ_31361
chr9	88190229	88194011	-	hsa_circ_29259
chr9	88190229	88211364	-	hsa_circ_0005202
chr9	88211276	88248289	-	hsa_circ_0007162
chr9	88233897	88248289	-	hsa_circ_14822
chr9	88284399	88327481	-	hsa_circ_08531
chr9	88292350	88327481	-	hsa_circ_0006687
chr9	88307603	88327481	-	hsa_circ_0007351
chr9	88918000	88919862	-	hsa_circ_0007037
chr9	88920106	88924932	-	hsa_circ_31273
chr9	91652907	91661909	-	hsa_circ_00234
chr9	91652907	91692818	-	hsa_circ_12655
chr9	91680443	91692818	-	hsa_circ_13945
chr9	91680443	91727541	-	hsa_circ_22604
chr9	94058302	94118437	-	hsa_circ_09149
chr9	95018961	95032265	-	hsa_circ_0006702
chr9	95030455	95032265	-	hsa_circ_31809
chr9	95618092	95618600	-	hsa_circ_32792
chr9	96097655	96098258	-	hsa_circ_22875
chr9	98002930	98011651	-	hsa_circ_09282
chr9	99122435	99130587	-	hsa_circ_26772
chr9	99154679	99160596	-	hsa_circ_11720
chr9	99284787	99296824	-	hsa_circ_0004612
chr9	99296208	99296824	-	hsa_circ_00036
chr9	99271954	99327765	-	hsa_circ_29502
chr9	99284787	99327765	-	hsa_circ_10939
chr9	99304107	99327765	-	hsa_circ_16972
chr9	99314077	99327765	-	hsa_circ_02939
chr9	99324974	99327765	-	hsa_circ_0002780
chr9	99537069	99538527	-	hsa_circ_0007789
chr9	99711836	99735230	-	hsa_circ_05279
chr9	100862212	100862446	-	hsa_circ_03664
chr9	100897087	100899970	-	hsa_circ_21216
chr9	101542470	101544855	-	hsa_circ_32563
chr9	103082546	103084053	-	hsa_circ_0002482
chr9	107645319	107651476	-	hsa_circ_0005443
chr9	111685121	111692201	-	hsa_circ_0002420
chr9	111812562	111812972	-	hsa_circ_18394
chr9	111819470	111826847	-	hsa_circ_24066
chr9	111795586	111826847	-	hsa_circ_08380
chr9	111812562	111826847	-	hsa_circ_27374
chr9	111819470	111835718	-	hsa_circ_05379
chr9	111812562	111835718	-	hsa_circ_0004010
chr9	111843118	111849622	-	hsa_circ_08907
chr9	111843118	111855871	-	hsa_circ_07263
chr9	111812562	111870850	-	hsa_circ_08836
chr9	111819470	111870850	-	hsa_circ_30478
chr9	111826756	111870850	-	hsa_circ_00884
chr9	111843118	111870850	-	hsa_circ_00951
chr9	111868787	111870850	-	hsa_circ_02259
chr9	112025329	112042201	-	hsa_circ_24483
chr9	113703700	113704448	-	hsa_circ_0002890
chr9	113703700	113735838	-	hsa_circ_06523
chr9	113734352	113735838	-	hsa_circ_07372
chr9	114140859	114147722	-	hsa_circ_21950
chr9	114148656	114154104	-	hsa_circ_11666
chr9	114187697	114195652	-	hsa_circ_09596
chr9	114190321	114204704	-	hsa_circ_11967
chr9	114195512	114206774	-	hsa_circ_08831
chr9	114202651	114213835	-	hsa_circ_19717
